33.52;128958;1;4603;Denia03
33.52;128958;1;4673;Denia03
33.52;128958;1;4779;Denia03
33.52;128958;1;4942;Denia03
33.52;128958;1;5070;Denia03
33.52;128958;1;5194;Denia03
33.52;128958;1;5284;Denia03
33.52;128958;1;5430;Denia03
33.52;128958;1;5562;Denia03
33.52;128958;1;5755;Denia03
33.52;128958;1;4770;Denia03
33.52;128958;1;3564;Denia03
33.52;128958;1;3112;Denia03
33.52;128958;1;2609;Denia03
33.52;128958;1;2364;Denia03
33.52;128958;1;2205;Denia03
33.52;128958;1;2225;Denia03
33.52;128958;1;2267;Denia03
33.52;128958;1;2415;Denia03
33.52;128958;1;2617;Denia03
33.52;128958;1;2788;Denia03
33.52;128958;1;3121;Denia03
33.52;128958;1;3273;Denia03
33.52;128958;1;3467;Denia03
33.52;128958;1;3615;Denia03
33.52;128958;1;3759;Denia03
33.52;128958;1;3832;Denia03
33.52;128958;1;3895;Denia03
33.52;128958;1;4023;Denia03
33.52;128958;1;4163;Denia03
33.52;128958;1;4348;Denia03
33.52;128958;1;4530;Denia03
33.52;128958;1;4754;Denia03
33.52;128958;1;4969;Denia03
33.52;128958;1;5155;Denia03
33.52;128958;1;5372;Denia03
33.52;128958;1;5596;Denia03
33.52;128958;1;6018;Denia03
33.52;128958;1;6282;Denia03
33.52;128958;1;6473;Denia03
33.52;128958;1;6705;Denia03
33.52;128958;1;6911;Denia03
33.52;128958;1;7116;Denia03
33.52;128958;1;7329;Denia03
33.52;128958;1;7519;Denia03
33.52;128958;1;7692;Denia03
33.52;128958;1;7806;Denia03
33.52;128958;1;8011;Denia03
33.52;128958;1;8183;Denia03
33.52;128958;1;8256;Denia03
33.52;128958;1;8069;Denia03
33.52;128958;1;6937;Denia03
33.52;128958;1;5719;Denia03
33.52;128958;1;4808;Denia03
33.52;128958;1;4056;Denia03
33.52;128958;1;3476;Denia03
33.52;128958;1;3187;Denia03
33.52;128958;1;3221;Denia03
33.52;128958;1;3411;Denia03
33.52;128958;1;3620;Denia03
33.52;128958;1;3848;Denia03
33.52;128958;1;4086;Denia03
33.52;128958;1;4307;Denia03
33.52;128958;1;4516;Denia03
33.52;128958;1;4721;Denia03
33.52;128958;1;4933;Denia03
33.52;128958;1;5136;Denia03
33.52;128958;1;5325;Denia03
33.52;128958;1;5485;Denia03
33.52;128958;1;5671;Denia03
33.52;128958;1;6131;Denia03
33.52;128958;1;6303;Denia03
33.52;128958;1;6538;Denia03
33.52;128958;1;6693;Denia03
33.52;128958;1;6834;Denia03
33.52;128958;1;6955;Denia03
33.52;128958;1;7071;Denia03
33.52;128958;1;7177;Denia03
33.52;128958;1;7320;Denia03
33.52;128958;1;7388;Denia03
33.52;128958;1;7524;Denia03
33.52;128958;1;7724;Denia03
33.52;128958;1;7964;Denia03
33.52;128958;1;8153;Denia03
33.52;128958;1;8319;Denia03
33.52;128958;1;8401;Denia03
33.52;128958;1;8658;Denia03
33.52;128958;1;8803;Denia03
33.52;128958;1;8924;Denia03
33.52;128958;1;9146;Denia03
33.52;128958;1;9269;Denia03
33.52;128958;1;9388;Denia03
33.52;128958;1;9477;Denia03
33.52;128958;1;9404;Denia03
33.52;128958;1;9356;Denia03
33.52;128958;1;9254;Denia03
33.52;128958;1;9012;Denia03
33.52;128958;1;8810;Denia03
33.52;128958;1;8638;Denia03
33.52;128958;1;8598;Denia03
33.52;128958;1;8571;Denia03
33.52;128958;1;6299;Denia03
33.52;128958;1;4630;Denia03
33.52;128958;1;3800;Denia03
33.52;128958;1;3248;Denia03
33.52;128958;1;3056;Denia03
33.52;128958;1;2954;Denia03
33.52;128958;1;2744;Denia03
33.52;128958;1;2983;Denia03
33.52;128958;1;3212;Denia03
33.52;128958;1;3386;Denia03
33.52;128958;1;3552;Denia03
33.52;128958;1;3698;Denia03
33.52;128958;1;3830;Denia03
33.52;128958;1;3971;Denia03
33.52;128958;1;4092;Denia03
33.52;128958;1;4208;Denia03
33.52;128958;1;4334;Denia03
33.52;128958;1;4479;Denia03
33.52;128958;1;4657;Denia03
33.52;128958;1;4821;Denia03
33.52;128958;1;4946;Denia03
33.52;128958;1;5070;Denia03
33.52;128958;1;5155;Denia03
33.52;128958;1;5279;Denia03
33.52;128958;1;5372;Denia03
33.52;128958;1;5534;Denia03
33.52;128958;1;5701;Denia03
33.52;128958;1;6121;Denia03
33.52;128958;1;6314;Denia03
33.52;128958;1;6523;Denia03
33.52;128958;1;6701;Denia03
33.52;128958;1;6907;Denia03
33.52;128958;1;7126;Denia03
33.52;128958;1;7290;Denia03
33.52;128958;1;7514;Denia03
33.52;128958;1;7687;Denia03
33.52;128958;1;7999;Denia03
33.52;128958;1;8075;Denia03
33.52;128958;1;8275;Denia03
33.52;128958;1;8388;Denia03
33.52;128958;1;8466;Denia03
33.52;128958;1;8505;Denia03
33.52;128958;1;8571;Denia03
33.52;128958;1;8761;Denia03
33.52;128958;1;8932;Denia03
33.52;128958;1;9124;Denia03
33.52;128958;1;9277;Denia03
33.52;128958;1;9316;Denia03
33.52;128958;1;9262;Denia03
33.52;128958;1;9064;Denia03
33.52;128958;1;8768;Denia03
33.52;128958;1;8754;Denia03
33.52;128958;1;8761;Denia03
33.52;128958;1;8917;Denia03
33.52;128958;1;9049;Denia03
33.52;128958;1;9231;Denia03
33.52;128958;1;9169;Denia03
33.52;128958;1;8631;Denia03
33.52;128958;1;8557;Denia03
33.52;128958;1;8538;Denia03
33.52;128958;1;8598;Denia03
33.52;128958;1;8775;Denia03
33.52;128958;1;8953;Denia03
33.52;128958;1;9079;Denia03
33.52;128958;1;6916;Denia03
33.52;128958;1;4017;Denia03
33.52;128958;1;2672;Denia03
33.52;128958;1;2212;Denia03
33.52;128958;1;2038;Denia03
33.52;128958;1;2157;Denia03
33.52;128958;1;2289;Denia03
33.52;128958;1;2501;Denia03
33.52;128958;1;2752;Denia03
33.52;128958;1;3147;Denia03
33.52;128958;1;3373;Denia03
33.52;128958;1;3589;Denia03
33.52;128958;1;3790;Denia03
33.52;128958;1;3991;Denia03
33.52;128958;1;4208;Denia03
33.52;128958;1;4382;Denia03
33.52;128958;1;4557;Denia03
33.52;128958;1;4713;Denia03
33.52;128958;1;4855;Denia03
33.52;128958;1;4982;Denia03
33.52;128958;1;5098;Denia03
33.52;128958;1;5175;Denia03
33.52;128958;1;5249;Denia03
33.52;128958;1;5341;Denia03
33.52;128958;1;5512;Denia03
33.52;128958;1;5579;Denia03
33.52;128958;1;5677;Denia03
33.52;128958;1;5767;Denia03
33.52;128958;1;6087;Denia03
33.52;128958;1;4821;Denia03
33.52;128958;1;3171;Denia03
33.52;128958;1;2320;Denia03
33.52;128958;1;2084;Denia03
33.52;128958;1;2067;Denia03
33.52;128958;1;2245;Denia03
33.52;128958;1;2411;Denia03
33.52;128958;1;2573;Denia03
33.52;128958;1;2733;Denia03
33.52;128958;1;3036;Denia03
33.52;128958;1;3162;Denia03
33.52;128958;1;3248;Denia03
33.52;128958;1;3248;Denia03
33.52;128958;1;3263;Denia03
33.52;128958;1;3277;Denia03
33.52;128958;1;3330;Denia03
33.52;128958;1;3388;Denia03
33.52;128958;1;3443;Denia03
33.52;128958;1;3489;Denia03
33.52;128958;1;3548;Denia03
33.52;128958;1;3601;Denia03
33.52;128958;1;3656;Denia03
33.52;128958;1;3664;Denia03
33.52;128958;1;3656;Denia03
33.52;128958;1;3585;Denia03
33.52;128958;1;3454;Denia03
33.52;128958;1;3300;Denia03
33.52;128958;1;3155;Denia03
33.52;128958;1;3056;Denia03
33.52;128958;1;3034;Denia03
33.52;128958;1;2970;Denia03
33.52;128958;1;2774;Denia03
33.52;128958;1;2739;Denia03
33.52;128958;1;2680;Denia03
33.52;128958;1;2634;Denia03
33.52;128958;1;2627;Denia03
33.52;128958;1;2701;Denia03
33.52;128958;1;3021;Denia03
33.52;128958;1;3308;Denia03
33.52;128958;1;3654;Denia03
33.52;128958;1;3965;Denia03
33.52;128958;1;4290;Denia03
33.52;128958;1;4549;Denia03
33.52;128958;1;4812;Denia03
33.52;128958;1;5042;Denia03
33.52;128958;1;5330;Denia03
33.52;128958;1;5540;Denia03
33.52;128958;1;5725;Denia03
33.52;128958;1;715;Denia03
33.52;128958;1;715;Denia03
33.52;128958;1;715;Denia03
33.52;128958;1;715;Denia03
33.52;128958;1;715;Denia03
33.52;128958;1;715;Denia03
33.52;128958;1;849;Denia03
33.52;128958;1;1004;Denia03
33.52;128958;1;1180;Denia03
33.52;128958;1;1349;Denia03
33.52;128958;1;1583;Denia03
33.52;128958;1;1743;Denia03
33.52;128958;1;1895;Denia03
33.52;128958;1;2056;Denia03
33.52;128958;1;2212;Denia03
33.52;128958;1;2336;Denia03
33.52;128958;1;2467;Denia03
33.52;128958;1;2599;Denia03
33.52;128958;1;2733;Denia03
33.52;128958;1;2991;Denia03
33.52;128958;1;3096;Denia03
33.52;128958;1;1957;Denia03
33.52;128958;1;777;Denia03
33.52;128958;1;715;Denia03
33.52;128958;1;715;Denia03
33.52;128958;1;715;Denia03
33.52;128958;1;760;Denia03
33.52;128958;1;872;Denia03
33.52;128958;1;1011;Denia03
33.52;128958;1;1170;Denia03
33.52;128958;1;1341;Denia03
33.52;128958;1;1565;Denia03
33.52;128958;1;1738;Denia03
33.52;128958;1;1899;Denia03
33.52;128958;1;2038;Denia03
33.52;128958;1;2195;Denia03
33.52;128958;1;2336;Denia03
33.52;128958;1;2465;Denia03
33.52;128958;1;2568;Denia03
33.52;128958;1;2672;Denia03
33.52;128958;1;2763;Denia03
33.52;128958;1;3006;Denia03
33.52;128958;1;3101;Denia03
33.52;128958;1;3219;Denia03
33.52;128958;1;3339;Denia03
33.52;128958;1;3437;Denia03
33.52;128958;1;3561;Denia03
33.52;128958;1;3661;Denia03
33.52;128958;1;3767;Denia03
33.52;128958;1;3889;Denia03
33.52;128958;1;3997;Denia03
33.52;128958;1;4065;Denia03
33.52;128958;1;4154;Denia03
33.52;128958;1;4198;Denia03
33.52;128958;1;4237;Denia03
33.52;128958;1;1909;Denia03
33.52;128958;1;1365;Denia03
33.52;128958;1;1530;Denia03
33.52;128958;1;1665;Denia03
33.52;128958;1;1821;Denia03
33.52;128958;1;1965;Denia03
33.52;128958;1;2137;Denia03
33.52;128958;1;2259;Denia03
33.52;128958;1;2306;Denia03
33.52;128958;1;2344;Denia03
33.52;128958;1;2403;Denia03
33.52;128958;1;2582;Denia03
33.52;128958;1;2777;Denia03
33.52;128958;1;3117;Denia03
33.52;128958;1;3314;Denia03
33.52;128958;1;3498;Denia03
33.52;128958;1;3661;Denia03
33.52;128958;1;3790;Denia03
33.52;128958;1;3906;Denia03
33.52;128958;1;4038;Denia03
33.52;128958;1;4192;Denia03
33.52;128958;1;4320;Denia03
33.52;128958;1;4410;Denia03
33.52;128958;1;4534;Denia03
33.52;128958;1;4665;Denia03
33.52;128958;1;4758;Denia03
33.52;128958;1;2370;Denia03
33.52;128958;1;910;Denia03
33.52;128958;1;792;Denia03
33.52;128958;1;870;Denia03
33.52;128958;1;992;Denia03
33.52;128958;1;1158;Denia03
33.52;128958;1;1323;Denia03
33.52;128958;1;1546;Denia03
33.52;128958;1;1720;Denia03
33.52;128958;1;1898;Denia03
33.52;128958;1;2032;Denia03
33.52;128958;1;2124;Denia03
33.52;128958;1;2207;Denia03
33.52;128958;1;2310;Denia03
33.52;128958;1;2447;Denia03
33.52;128958;1;2582;Denia03
33.52;128958;1;2741;Denia03
33.52;128958;1;3055;Denia03
33.52;128958;1;3238;Denia03
33.52;128958;1;3388;Denia03
33.52;128958;1;3543;Denia03
33.52;128958;1;3681;Denia03
33.52;128958;1;3800;Denia03
33.52;128958;1;3925;Denia03
33.52;128958;1;4062;Denia03
33.52;128958;1;4023;Denia03
33.52;128958;1;3892;Denia03
33.52;128958;1;3886;Denia03
33.52;128958;1;3956;Denia03
33.52;128958;1;4002;Denia03
33.52;128958;1;4050;Denia03
33.52;128958;1;4107;Denia03
33.52;128958;1;4157;Denia03
33.52;128958;1;4189;Denia03
33.52;128958;1;1720;Denia03
33.52;128958;1;1143;Denia03
33.52;128958;1;1064;Denia03
33.52;128958;1;928;Denia03
33.52;128958;1;874;Denia03
33.52;128958;1;995;Denia03
33.52;128958;1;1136;Denia03
33.52;128958;1;1277;Denia03
33.52;128958;1;1425;Denia03
33.52;128958;1;1622;Denia03
33.52;128958;1;1729;Denia03
33.52;128958;1;1825;Denia03
33.52;128958;1;1904;Denia03
33.52;128958;1;1983;Denia03
33.52;128958;1;2062;Denia03
33.52;128958;1;2150;Denia03
33.52;128958;1;2263;Denia03
33.52;128958;1;2382;Denia03
33.52;128958;1;2501;Denia03
33.52;128958;1;2570;Denia03
33.52;128958;1;2642;Denia03
33.52;128958;1;2680;Denia03
33.52;128958;1;2725;Denia03
33.52;128958;1;2747;Denia03
33.52;128958;1;2771;Denia03
33.52;128958;1;2808;Denia03
33.52;128958;1;2983;Denia03
33.52;128958;1;3055;Denia03
33.52;128958;1;3124;Denia03
33.52;128958;1;3215;Denia03
33.52;128958;1;3291;Denia03
33.52;128958;1;3359;Denia03
33.52;128958;1;3441;Denia03
33.52;128958;1;3543;Denia03
